key,ticker,filing_type,entity_text,entity_type,score
MSFT_8-K_0000950170-24-008809,MSFT,8-K,AI,MISC,0.9430000185966492
MSFT_8-K_0000950170-24-008809,MSFT,8-K,Microsoft Cloud,ORG,0.9539999961853028
MSFT_8-K_0000950170-24-008809,MSFT,8-K,Amy Hood,PER,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,Microsoft,ORG,0.996999979019165
MSFT_8-K_0000950170-24-008809,MSFT,8-K,Microsoft,ORG,0.9629999995231628
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$62.0 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$27.0 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$21.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.93,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$33.7 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$52,747",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$20,399",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,425",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.20,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$52,747",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,570",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,371",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.32,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$62,020",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$27,032",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,870",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.93,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$19.2 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$25.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$16.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$8.4 billion,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$52,747",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$20,399",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,425",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.20,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$52,747",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,570",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,371",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.32,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$62,020",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$27,032",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,870",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.93,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$756,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$565,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$510,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$0.07,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,002",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,508",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$14,237",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$19,249",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$25,880",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,891",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$230,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$367,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$159,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$18,941",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,517",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$34,476",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$32,258",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,870",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,425",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$44,161",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$33,981",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.94,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.20,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$5.94,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$4.56,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.93,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$2.20,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$5.92,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$4.54,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,870",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,425",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$44,161",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$33,981",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$23,858",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,311",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$45,555",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$32,202",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,305",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$34,704",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$591,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,$650.42,MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$72,949",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$68,251",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$470,558",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$411,976",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,695",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$18,095",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$470,558",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$411,976",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$21,870",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,425",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$44,161",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$33,981",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,305",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$15,646",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,305",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$15,646",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$19,249",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$17,002",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$37,841",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$33,467",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$62,020",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$52,747",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$118,537",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$102,869",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$10,284",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$8,175",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$20,254",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$16,498",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$27,032",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$20,399",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$53,927",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,"$41,917",MONEY,1.0
MSFT_8-K_0000950170-24-008809,MSFT,8-K,MSFT,TICKER,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Amy Hood,PER,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Microsoft,ORG,0.996999979019165
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Process,ORG,0.4819999933242798
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Office Commercial,MISC,0.746999979019165
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Office 365,MISC,0.996999979019165
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Consumer,MISC,0.5189999938011169
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Microsoft,ORG,0.8080000281333923
MSFT_8-K_0000950170-24-048268,MSFT,8-K,365,MISC,0.8579999804496765
MSFT_8-K_0000950170-24-048268,MSFT,8-K,LinkedIn,ORG,0.8539999723434448
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Dynamics,ORG,0.9950000047683716
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Dynamics 365,MISC,0.9390000104904176
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Intel,MISC,0.5130000114440918
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Cloud,MISC,0.9570000171661376
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Personal Computing,MISC,0.9089999794960022
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Windows,MISC,0.9639999866485596
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Windows OEM,MISC,0.9829999804496764
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Windows,MISC,0.9539999961853028
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Xbox,ORG,0.4690000116825104
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Activision,ORG,0.9850000143051147
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Microsoft,ORG,0.9980000257492064
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Out,ORG,0.4970000088214874
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Microsoft,ORG,0.9729999899864196
MSFT_8-K_0000950170-24-048268,MSFT,8-K,Microsoft,ORG,0.9869999885559082
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$61.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$27.6 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$21.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.94,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$35.1 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$19.6 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$26.7 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$15.6 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$8.4 billion,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$52,857",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$22,352",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,299",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.45,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$61,858",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$27,581",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$21,939",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.94,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$189,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$167,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$17,516",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$22,081",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$13,260",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,570",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$26,708",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$15,580",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$85,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$65,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$39,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$17,080",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$15,588",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$51,556",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$47,846",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$21,939",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,299",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$66,100",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$52,280",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.95,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.46,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$8.90,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$7.02,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.94,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$2.45,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$8.85,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$6.99,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$21,939",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,299",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$66,100",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$52,280",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$21,453",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,112",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$67,008",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$51,314",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,634",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$34,704",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$616,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,$650.44,MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$74,945",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$68,251",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$484,275",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$411,976",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,087",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,095",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$484,275",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$411,976",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$21,939",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$18,299",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$66,100",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$52,280",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,634",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$26,562",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,634",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$26,562",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$19,570",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$17,516",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$57,411",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$50,983",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$61,858",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$52,857",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$180,395",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$155,726",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$10,143",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$8,639",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$30,397",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$25,137",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$27,581",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$22,352",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$81,508",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,"$64,269",MONEY,1.0
MSFT_8-K_0000950170-24-048268,MSFT,8-K,MSFT,TICKER,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Microsoft,ORG,0.9959999918937684
MSFT_8-K_0000950170-24-087835,MSFT,8-K,AI,MISC,0.9929999709129332
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Microsoft,ORG,0.8650000095367432
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Cloud,MISC,0.6919999718666077
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Amy Hood,PER,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Microsoft,ORG,0.9959999918937684
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Commercial,MISC,0.4679999947547912
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Office 365,MISC,0.9959999918937684
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Microsoft 365,MISC,0.8040000200271606
MSFT_8-K_0000950170-24-087835,MSFT,8-K,LinkedIn,ORG,0.777999997138977
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Dynamics,ORG,0.99099999666214
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Dynamics 365,MISC,0.9610000252723694
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Intelligent Cloud,MISC,0.7739999890327454
MSFT_8-K_0000950170-24-087835,MSFT,8-K,More Personal Computing,MISC,0.8069999814033508
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Windows,MISC,0.9079999923706056
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Windows,ORG,0.4950000047683716
MSFT_8-K_0000950170-24-087835,MSFT,8-K,OEM,MISC,0.9380000233650208
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Windows Commercial,MISC,0.8799999952316284
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Xbox,ORG,0.8569999933242798
MSFT_8-K_0000950170-24-087835,MSFT,8-K,Microsoft,ORG,0.984000027179718
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$64.7 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$27.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$22.0 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.95,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$36.8 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$20.3 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$28.5 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$15.9 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$8.4 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$245.1 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$109.4 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$88.1 billion,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$11.80,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$211,915",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,523",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$72,361",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.68,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$211,915",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$89,694",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$73,307",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.81,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$245,122",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$109,433",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,136",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$11.80,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$56,189",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$24,254",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$20,081",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.69,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$64,727",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$27,925",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$22,036",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.95,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$211,915",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,523",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$72,361",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.68,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$211,915",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$89,694",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$73,307",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.81,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$245,122",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$109,433",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,136",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$11.80,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$900,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$717,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$312,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$0.04,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$18,291",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$23,993",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$13,905",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$20,317",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$28,515",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$15,895",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$13,217",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$16,853",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$64,773",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$64,699",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$22,036",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$20,081",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,136",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$72,361",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.96,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.70,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$11.86,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.72,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.95,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$2.69,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$11.80,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,$9.68,MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$22,036",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$20,081",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,136",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$72,361",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$21,881",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$19,382",MONEY,1.0
MSFT_8-K_0000950170-24-087835,MSFT,8-K,"$88,889",MONEY,1.0
